guess,av_score
foyle,2.1861771058315336
foyne,2.161123110151188
frabs,1.8911447084233262
frack,1.9667386609071273
fract,2.2885529157667386
frags,1.9503239740820735
fraim,2.0380129589632827
franc,2.0721382289416845
frape,2.4721382289416844
fraps,1.947732181425486
frass,2.1697624190064797
frate,2.6876889848812096
frati,2.1542116630669548
frats,2.1632829373650106
fraus,2.023326133909287
frays,1.9377969762419007
frees,2.4371490280777537
freet,2.6457883369330455
freit,2.3308855291576673
fremd,1.857451403887689
frena,2.25097192224622
freon,2.1628509719222464
frere,2.7235421166306697
frets,2.1144708423326133
fribs,1.742548596112311
frier,2.5840172786177105
fries,2.337365010799136
frigs,1.8017278617710584
frise,2.545572354211663
frist,2.229805615550756
frith,2.0004319654427647
frits,2.0146868250539955
fritt,2.2233261339092873
frize,2.1632829373650106
frizz,1.3593952483801295
froes,2.3295896328293737
frogs,1.793952483801296
frons,1.9935205183585314
frore,2.6159827213822893
frorn,2.14341252699784
frory,2.288120950323974
frosh,1.9991360691144708
frows,1.7041036717062634
frowy,1.900647948164147
frugs,1.6323974082073434
frump,1.5244060475161987
frush,1.8375809935205183
frust,2.060475161987041
fryer,2.279913606911447
fubar,1.8077753779697625
fubby,1.3602591792656586
fubsy,1.6388768898488122
fucks,1.2397408207343412
fucus,1.373218142548596
fuddy,1.503671706263499
fudgy,1.4794816414686824
fuels,1.8920086393088553
fuero,2.0077753779697622
fuffs,1.0937365010799136
fuffy,1.290280777537797
fugal,1.7006479481641468
fuggy,1.4423326133909287
fugie,1.990928725701944
fugio,1.5092872570194384
fugle,1.994816414686825
fugly,1.6669546436285096
fugus,1.3187904967602593
fujis,1.293304535637149
fulls,1.6596112311015119
fumed,1.7390928725701944
fumer,2.0220302375809935
fumes,1.775377969762419
fumet,1.9840172786177106
fundi,1.4311015118790498
funds,1.4401727861771059
fundy,1.6367170626349892
fungo,1.4587473002159828
fungs,1.4159827213822893
funks,1.3555075593952484
fural,2.015550755939525
furan,1.950755939524838
furca,1.8401727861771058
furls,1.7853131749460043
furol,1.8868250539956803
furrs,1.8583153347732182
furth,1.7593952483801296
furze,1.9222462203023758
furzy,1.5943844492440604
fused,1.8937365010799136
fusee,2.454427645788337
fusel,2.0466522678185743
fuses,1.9300215982721383
fusil,1.7317494600431966
fusks,1.3339092872570195
fusts,1.6073434125269979
fusty,1.8038876889848812
futon,1.703671706263499
fuzed,1.5822894168466524
fuzee,2.1429805615550754
fuzes,1.618574514038877
fuzil,1.4203023758099351
fyces,1.6777537796976243
fyked,1.4971922246220302
fykes,1.5334773218142548
fyles,1.8125269978401728
fyrds,1.426781857451404
fytte,2.021598272138229
gabba,1.632829373650108
gabby,1.6794816414686824
gable,2.2911447084233263
gaddi,1.6172786177105831
gades,2.1377969762419005
gadge,2.1265658747300216
gadid,1.7866090712742981
gadis,1.8228941684665227
gadje,1.9447084233261338
gadjo,1.4630669546436286
gadso,1.8643628509719223
gaffs,1.4129589632829374
gaged,2.0643628509719223
gager,2.347300215982721
gages,2.1006479481641467
gaids,1.9110151187904967
gains,2.086393088552916
gairs,2.1844492440604752
gaita,2.2496760259179265
gaits,2.0997840172786177
gaitt,2.308423326133909
gajos,1.6012958963282937
galah,2.078185745140389
galas,2.0924406047516197
galax,1.817278617710583
galea,2.4397408207343414
galed,2.253563714902808
gales,2.289848812095032
galls,1.9788336933045356
gally,2.175377969762419
galop,1.8634989200863932
galut,2.03585313174946
galvo,1.7058315334773217
gamas,1.8971922246220303
gamay,2.093736501079914
gamba,1.6496760259179266
gambe,2.0241900647948166
gambo,1.542548596112311
gambs,1.4997840172786177
gamed,2.058315334773218
games,2.0946004319654428
gamey,2.2911447084233263
gamic,1.7019438444924406
gamin,1.8315334773218142
gamme,2.075593952483801
gammy,1.747732181425486
gamps,1.5563714902807775
ganch,1.8505399568034557
gandy,1.955939524838013
ganef,2.0846652267818575
ganev,2.0371490280777538
gangs,1.7352051835853133
ganja,1.7032397408207343
ganof,1.7585313174946005
gants,1.9481641468682505
gaols,2.103671706263499
gaped,2.0764578833693306
gaper,2.3593952483801295
gapes,2.112742980561555
gapos,1.7866090712742981
gappy,1.7710583153347732
garbe,2.3451403887688986
garbo,1.8634989200863932
garbs,1.8207343412526997
garda,2.0539956803455723
gares,2.415550755939525
garis,2.1006479481641467
garms,1.8721382289416846
garni,2.070410367170626
garre,2.7019438444924404
garth,2.078617710583153
garum,1.8198704103671706
gases,2.249244060475162
gasps,1.7110151187904967
gaspy,1.90755939524838
gasts,1.9265658747300216
gatch,1.876889848812095
gated,2.260907127429806
gater,2.5438444924406047
gates,2.29719222462203
gaths,1.7542116630669546
gator,2.2177105831533477
gauch,1.832829373650108
gaucy,2.0436285097192224
gauds,1.741684665226782
gauje,2.0600431965442763
gault,2.150755939524838
gaums,1.709719222462203
gaumy,1.9062634989200864
gaups,1.714902807775378
gaurs,2.0151187904967602
gauss,1.9369330453563716
gauzy,1.7511879049676027
gavot,1.9023758099352053
gawcy,1.8099352051835853
gawds,1.5079913606911448
gawks,1.4233261339092873
gawps,1.4812095032397408
gawsy,1.8997840172786178
gayal,2.0375809935205185
gazal,1.8570194384449243
gazar,1.9870410367170626
gazed,1.9015118790496761
gazes,1.9377969762419007
gazon,1.663498920086393
gazoo,1.654427645788337
geals,2.2699784017278617
geans,2.244924406047516
geare,2.8673866090712745
gears,2.3429805615550756
geats,2.258315334773218
gebur,1.87170626349892
gecks,1.5688984881209502
geeks,1.9360691144708424
geeps,1.9939524838012959
geest,2.424622030237581
geist,2.3248380129589634
geits,2.109719222462203
gelds,1.7883369330453565
gelee,2.8241900647948164
gelid,1.9485961123110151
gelly,2.185313174946004
gelts,1.9771058315334773
gemel,2.2211663066954643
gemma,1.7110151187904967
gemmy,1.7576673866090713
gemot,1.9870410367170626
genal,2.2
genas,2.083369330453564
genes,2.2807775377969763
genet,2.4894168466522677
genic,1.888120950323974
genii,1.956803455723542
genip,1.865658747300216
genny,2.141252699784017
genoa,2.104535637149028
genom,1.821598272138229
genro,2.0855291576673864
gents,1.958099352051836
genty,2.154643628509719
genua,1.9680345572354212
genus,1.8181425485961122
geode,2.4375809935205184
geoid,2.0734341252699786
gerah,2.2138228941684663
gerbe,2.355075593952484
geres,2.42548596112311
gerle,2.638876889848812
germs,1.88207343412527
germy,2.078617710583153
gerne,2.6138228941684667
gesse,2.467386609071274
gesso,1.985745140388769
geste,2.4609071274298056
gests,1.9365010799136069
getas,2.109719222462203
getup,1.7442764578833694
geums,1.7196544276457884
geyan,1.9827213822894167
geyer,2.3749460043196544
ghast,2.096328293736501
ghats,1.881209503239741
ghaut,1.9498920086393088
ghazi,1.496328293736501
ghees,2.1550755939524837
ghest,2.0475161987041037
ghyll,1.5568034557235422
gibed,1.8401727861771058
gibel,1.9930885529157667
giber,2.123110151187905
gibes,1.8764578833693304
gibli,1.5563714902807775
gibus,1.4138228941684665
gifts,1.5002159827213823
gigas,1.7019438444924406
gighe,1.8807775377969762
gigot,1.7818574514038876
gigue,1.961123110151188
gilas,1.8911447084233262
gilds,1.5771058315334774
gilet,2.29719222462203
gills,1.7775377969762418
gilly,1.9740820734341253
gilpy,1.7468682505399569
gilts,1.7658747300215982
gimel,2.0099352051835853
gimme,1.8742980561555076
gimps,1.355075593952484
gimpy,1.5516198704103672
ginch,1.649244060475162
ginge,2.058315334773218
gings,1.5339092872570195
ginks,1.4734341252699783
ginny,1.9300215982721383
ginzo,1.4138228941684665
gipon,1.6371490280777539
gippo,1.4159827213822893
gippy,1.5697624190064794
girds,1.7028077753779698
girls,1.9032397408207344
girns,1.8781857451403887
giron,1.9399568034557235
giros,1.888120950323974
girrs,1.9762419006479481
girsh,1.8838012958963284
girts,1.8915766738660906
gismo,1.5473002159827214
gisms,1.5045356371490282
gists,1.7252699784017278
gitch,1.6755939524838013
gites,2.0958963282937364
giust,1.9442764578833693
gived,1.7822894168466523
gives,1.818574514038877
gizmo,1.23585313174946
glace,2.4876889848812094
glads,1.8578833693304535
glady,2.054427645788337
glaik,1.9412526997840174
glair,2.3010799136069116
glams,1.8259179265658747
glans,2.0332613390928724
glary,2.3278617710583154
glaum,1.7736501079913607
glaur,2.1533477321814254
glazy,1.8673866090712743
gleba,1.8755939524838012
glebe,2.250107991360691
gleby,1.9222462203023758
glede,2.333477321814255
gleds,1.8090712742980561
gleed,2.284233261339093
gleek,2.2073434125269977
glees,2.3205183585313174
gleet,2.529157667386609
gleis,2.0056155507559397
glens,1.984449244060475
glent,2.193088552915767
gleys,1.772354211663067
glial,2.1399568034557235
glias,2.023326133909287
glibs,1.6259179265658747
gliff,1.4233261339092873
glift,1.8181425485961122
glike,2.14902807775378
glime,2.2017278617710585
glims,1.6773218142548596
glisk,1.7913606911447084
glits,1.8980561555075595
glitz,1.618574514038877
gloam,1.8825053995680345
globi,1.6090712742980562
globs,1.6181425485961123
globy,1.8146868250539956
glode,2.2259179265658746
glogg,1.5442764578833694
gloms,1.6695464362850971
gloop,1.7866090712742981
glops,1.6747300215982721
glost,2.1053995680345574
glout,1.958963282937365
glows,1.5874730021598271
gloze,2.038876889848812
glued,2.0151187904967602
gluer,2.2980561555075596
glues,2.051403887688985
gluey,2.247948164146868
glugs,1.515766738660907
glume,2.0323974082073435
glums,1.5079913606911448
gluon,1.7771058315334773
glute,2.253131749460043
gluts,1.7287257019438445
gnarl,2.1071274298056157
gnarr,2.237149028077754
gnars,1.9904967602591792
gnats,1.9058315334773217
gnawn,1.6548596112311016
gnaws,1.603023758099352
gnows,1.4466522678185745
goads,1.9360691144708424
goafs,1.8362850971922247
goals,2.136501079913607
goary,2.4060475161987043
goats,2.1248380129589632
goaty,2.3213822894168468
goban,1.8086393088552917
gobar,2.0034557235421167
gobbi,1.3503239740820734
gobbo,1.402159827213823
gobby,1.555939524838013
gobis,1.6393088552915767
gobos,1.6280777537796975
godet,2.2228941684665227
godso,1.7408207343412527
goels,2.0876889848812095
goers,2.1606911447084234
goest,2.2911447084233263
goeth,2.0617710583153346
goety,2.2725701943844494
gofer,2.1473002159827215
goffs,1.2894168466522677
gogga,1.5913606911447085
gogos,1.6509719222462202
goier,2.545572354211663
gojis,1.4889848812095032
golds,1.6548596112311016
goldy,1.851403887688985
goles,2.166306695464363
golfs,1.5550755939524838
golpe,2.1524838012958964
golps,1.6280777537796975
gombo,1.4190064794816415
gomer,2.2177105831533477
gompa,1.5827213822894168
gonch,1.7269978401727861
gonef,1.961123110151188
gongs,1.6116630669546437
gonia,1.9822894168466523
gonif,1.64622030237581
gonks,1.5511879049676025
gonna,1.961123110151188
gonof,1.6349892008639308
gonys,1.599136069114471
gonzo,1.4915766738660907
gooby,1.8928725701943845
goods,1.7796976241900648
goofs,1.679913606911447
googs,1.7555075593952483
gooks,1.6950323974082073
gooky,1.8915766738660906
goold,1.9438444924406046
gools,1.9801295896328295
gooly,2.1766738660907126
goons,1.9550755939524838
goony,2.151619870410367
goops,1.752915766738661
goopy,1.9494600431965443
goors,2.0531317494600434
goory,2.2496760259179265
goosy,2.1714902807775376
gopak,1.6786177105831535
gopik,1.561123110151188
goral,2.211231101511879
goras,2.0946004319654428
gored,2.255723542116631
gores,2.2920086393088552
goris,1.9771058315334773
gorms,1.7485961123110152
gormy,1.9451403887688985
gorps,1.7537796976241902
gorse,2.5002159827213823
gorsy,2.172354211663067
gosht,1.7913606911447084
gosse,2.3339092872570193
gotch,1.7533477321814255
goths,1.630669546436285
gothy,1.8272138228941686
gotta,2.000863930885529
gouch,1.7092872570194384
gouks,1.5334773218142548
goura,2.0414686825053994
gouts,1.8069114470842333
gouty,2.0034557235421167
gowan,1.7503239740820735
gowds,1.3844492440604752
gowfs,1.2846652267818575
gowks,1.2997840172786177
gowls,1.5848812095032399
gowns,1.5598272138228941
goxes,1.8159827213822894
goyim,1.546868250539957
goyle,2.208207343412527
graal,2.4272138228941684
grabs,1.9131749460043197
grads,1.9965442764578833
graff,1.7105831533477323
graip,2.0928725701943844
grama,2.1144708423326133
grame,2.4889848812095035
gramp,1.8643628509719223
grams,1.9645788336933045
grana,2.321814254859611
grans,2.1719222462203023
grapy,2.166306695464363
gravs,1.881209503239741
grays,1.9598272138228943
grebe,2.388768898488121
grebo,1.9071274298056156
grece,2.577537796976242
greek,2.3460043196544276
grees,2.4591792656587472
grege,2.4479481641468683
grego,1.9663066954643629
grein,2.196112311015119
grens,2.123110151187905
grese,2.6673866090712743
greve,2.356803455723542
grews,1.8336933045356372
greys,1.9110151187904967
grice,2.477753779697624
gride,2.372354211663067
grids,1.8479481641468682
griff,1.5619870410367171
grift,1.956803455723542
grigs,1.823758099352052
grike,2.2876889848812096
grins,2.023326133909287
griot,2.2419006479481642
grips,1.8211663066954644
gript,2.029805615550756
gripy,2.017710583153348
grise,2.5676025917926566
grist,2.2518358531317495
grisy,2.239740820734341
grith,2.0224622030237582
grits,2.036717062634989
grize,2.185313174946004
groat,2.362850971922246
grody,2.036717062634989
grogs,1.8159827213822894
groks,1.7555075593952483
groma,1.958099352051836
grone,2.5399568034557234
groof,1.8393088552915766
grosz,1.755939524838013
grots,2.028941684665227
grouf,1.7028077753779698
grovy,1.9213822894168466
grows,1.726133909287257
grrls,2.0414686825053994
grrrl,2.2311015118790496
grubs,1.5952483801295896
grued,2.15377969762419
grues,2.1900647948164145
grufe,2.1032397408207344
grume,2.1710583153347733
grump,1.5464362850971922
grund,1.8177105831533478
gryce,2.1736501079913606
gryde,2.0682505399568036
gryke,1.983585313174946
grype,2.0414686825053994
grypt,1.7257019438444925
guaco,1.9105831533477322
guana,2.0876889848812095
guano,1.980561555075594
guans,1.9377969762419007
guars,2.03585313174946
gucks,1.2617710583153348
gucky,1.458315334773218
gudes,1.8406047516198705
guffs,1.1157667386609071
gugas,1.606047516198704
guids,1.6138228941684665
guimp,1.4816414686825055
guiro,1.9300215982721383
gulag,1.6622030237580994
gular,2.041900647948164
gulas,1.7952483801295895
gules,1.9926565874730022
gulet,2.201295896328294
gulfs,1.381425485961123
gulfy,1.5779697624190065
gulls,1.6816414686825054
gulph,1.4401727861771059
gulps,1.454427645788337
gulpy,1.6509719222462202
gumma,1.4038876889848813
gummi,1.2449244060475162
gumps,1.2591792656587473
gundy,1.6587473002159827
gunge,1.9624190064794815
gungy,1.6345572354211664
gunks,1.377537796976242
gunky,1.5740820734341252
gunny,1.8341252699784016
guqin,1.3663066954643628
gurdy,1.8034557235421167
gurge,2.1071274298056157
gurls,1.8073434125269978
gurly,2.0038876889848813
gurns,1.7822894168466523
gurry,2.076889848812095
gursh,1.7879049676025918
gurus,1.6557235421166308
gushy,1.6056155507559395
gusla,1.790928725701944
gusle,2.1654427645788337
gusli,1.6319654427645789
gussy,1.8323974082073433
gusts,1.6293736501079914
gutsy,1.8803455723542117
gutta,1.8272138228941686
gutty,1.873866090712743
guyed,1.7848812095032398
guyle,2.0345572354211665
guyot,1.703671706263499
guyse,2.0293736501079915
gwine,2.0773218142548595
gyals,1.8047516198704103
gyans,1.7796976241900648
gybed,1.5861771058315335
gybes,1.622462203023758
gyeld,1.7196544276457884
gymps,1.1010799136069114
gynae,2.142548596112311
gynie,2.0250539956803455
gynny,1.676025917926566
gynos,1.489416846652268
gyoza,1.4107991360691146
gypos,1.331317494600432
gyppo,1.161987041036717
gyppy,1.315766738660907
gyral,1.8794816414686826
gyred,1.9239740820734341
gyres,1.9602591792656587
gyron,1.6859611231101512
gyros,1.6341252699784017
gyrus,1.4976241900647949
gytes,1.841900647948164
gyved,1.52829373650108
gyves,1.5645788336933046
haafs,1.9542116630669546
haars,2.3274298056155507
hable,2.2855291576673866
habus,1.6095032397408207
hacek,2.036285097192225
hacks,1.5533477321814255
hadal,2.051403887688985
haded,2.0958963282937364
hades,2.1321814254859612
hadji,1.4056155507559396
hadst,2.024622030237581
haems,1.9732181425485962
haets,2.193952483801296
haffs,1.407343412526998
hafiz,1.4241900647948165
hafts,1.6958963282937365
haggs,1.5593952483801297
hahas,1.8816414686825054
haick,1.8976241900647948
haika,1.9706263498920087
haiks,1.8207343412526997
haiku,1.720950323974082
hails,2.1058315334773217
haily,2.302375809935205
hains,2.080777537796976
haint,2.289416846652268
hairs,2.1788336933045356
haith,2.079913606911447
hajes,1.9218142548596113
hajis,1.6069114470842332
hajji,1.1952483801295897
hakam,1.6747300215982721
hakas,1.8077753779697625
hakea,2.1550755939524837
hakes,2.005183585313175
hakim,1.5572354211663066
hakus,1.542548596112311
halal,2.203455723542117
haled,2.247948164146868
haler,2.5308855291576675
hales,2.284233261339093
halfa,1.8228941684665227
halfs,1.6730021598272138
halid,1.9330453563714902
hallo,2.0159827213822896
halls,1.9732181425485962
halma,1.8907127429805615
halms,1.7408207343412527
halon,2.0099352051835853
halos,1.958099352051836
halse,2.4924406047516197
halts,1.9615550755939526
halva,1.8073434125269978
